HoleId,CompanyHoleId,Dataset,Longitude,Latitude,MaxDepth,Elevation
70641ForrestaniaFFD132W4,FFD132W4,Forrestania,119.69450398237716,-32.421106087091275,500.0,425.0
70641ForrestaniaFFD132W5,FFD132W5,Forrestania,119.69450398237716,-32.421106087091275,480.6000061035156,425.0
70641ForrestaniaFFD132W5W1,FFD132W5W1,Forrestania,119.69450398237716,-32.421106087091275,504.6000061035156,425.0
70641ForrestaniaFFD132W5W1W1,FFD132W5W1W1,Forrestania,119.69450398237716,-32.421106087091275,473.70001220703125,425.0
70641ForrestaniaFFD132W6,FFD132W6,Forrestania,119.69450398237716,-32.421106087091275,501.79998779296875,425.0
70641ForrestaniaFFD132W7,FFD132W7,Forrestania,119.69450398237716,-32.421106087091275,200.60000610351562,425.0
70641ForrestaniaFFD132W8,FFD132W8,Forrestania,119.69450398237716,-32.421106087091275,456.79998779296875,425.0
70641ForrestaniaFFD132W9,FFD132W9,Forrestania,119.69450398237716,-32.421106087091275,435.79998779296875,425.0
70641ForrestaniaFFD133BW10,FFD133BW10,Forrestania,119.69545466505627,-32.422099293972714,534.7000122070312,427.0
70641ForrestaniaFFD133BW10W1,FFD133BW10W1,Forrestania,119.69545466505627,-32.422099293972714,603.760009765625,427.0
70641ForrestaniaFFD133BW8W1,FFD133BW8W1,Forrestania,119.69545466505627,-32.422099293972714,561.7000122070312,427.0
70641ForrestaniaFFD133BW8W2,FFD133BW8W2,Forrestania,119.69545466505627,-32.422099293972714,537.7000122070312,427.0
70641ForrestaniaFFD133BW9,FFD133BW9,Forrestania,119.69545466505627,-32.422099293972714,603.7000122070312,427.0
70641ForrestaniaFFD133BW9W1,FFD133BW9W1,Forrestania,119.69545466505627,-32.422099293972714,566.0,427.0
70641ForrestaniaFFD134W1,FFD134W1,Forrestania,119.69556567276268,-32.42160898147041,525.8300170898438,426.0
70641ForrestaniaFFD134W2,FFD134W2,Forrestania,119.69556567276268,-32.42160898147041,539.75,426.0
70641ForrestaniaFFD134W3,FFD134W3,Forrestania,119.69556567276268,-32.42160898147041,525.7000122070312,426.0
70641ForrestaniaFFD134W4,FFD134W4,Forrestania,119.69556567276268,-32.42160898147041,216.22999572753906,426.0
70641ForrestaniaFFD134W4W1,FFD134W4W1,Forrestania,119.69556567276268,-32.42160898147041,504.70001220703125,426.0
70641ForrestaniaFFD136W2,FFD136W2,Forrestania,119.68948027623631,-32.422275701866305,575.2999877929688,428.0
70641ForrestaniaFFD136W2W1,FFD136W2W1,Forrestania,119.68948027623631,-32.422275701866305,607.2000122070312,428.0
70641ForrestaniaFFD136W2W2,FFD136W2W2,Forrestania,119.68948027623631,-32.422275701866305,1374.4000244140625,428.0
70641ForrestaniaFFD136W2W2W1,FFD136W2W2W1,Forrestania,119.68948027623631,-32.422275701866305,1335.4000244140625,428.0
70641ForrestaniaFFD136W2W2W2,FFD136W2W2W2,Forrestania,119.68948027623631,-32.422275701866305,1451.199951171875,428.0
70641ForrestaniaFFD136W2W2W3,FFD136W2W2W3,Forrestania,119.68948027623631,-32.422275701866305,1013.0,428.0
70641ForrestaniaFFD136W2W2W3W1,FFD136W2W2W3W1,Forrestania,119.68948027623631,-32.422275701866305,1452.4000244140625,428.0
70641ForrestaniaFFD136W2W2W3W2,FFD136W2W2W3W2,Forrestania,119.68948027623631,-32.422275701866305,1388.199951171875,428.0
70641ForrestaniaFFD137,FFD137,Forrestania,119.69655555170132,-32.42106468428536,678.7000122070312,426.0
70641ForrestaniaFFD137W1,FFD137W1,Forrestania,119.69655555170132,-32.42106468428536,625.0,426.0
70641ForrestaniaFFD137W1W1,FFD137W1W1,Forrestania,119.69655555170132,-32.42106468428536,642.47998046875,426.0
70641ForrestaniaFFD137W2,FFD137W2,Forrestania,119.69655555170132,-32.42106468428536,669.7000122070312,426.0
70641ForrestaniaFFD137W3W1,FFD137W3W1,Forrestania,119.69655555170132,-32.42106468428536,621.5,426.0
70641ForrestaniaFFD138,FFD138,Forrestania,119.6976606808032,-32.422072482826074,765.5,428.0
70641ForrestaniaFFD139,FFD139,Forrestania,119.69525379308969,-32.42136307390784,51.0,426.0
70641ForrestaniaFFD140,FFD140,Forrestania,119.69552947092946,-32.42078218652645,77.0,425.0
70641ForrestaniaFFD141,FFD141,Forrestania,119.69490583207772,-32.42068193931539,75.0,425.0
70641ForrestaniaFFD143,FFD143,Forrestania,119.69624013791885,-32.42066499806638,57.400001525878906,426.0
70641ForrestaniaFFD144,FFD144,Forrestania,119.69684312223433,-32.42092321667542,64.5,426.0
70641ForrestaniaFFD145,FFD145,Forrestania,119.69719341943319,-32.42051574740256,63.0,426.0
70641ForrestaniaFFD146,FFD146,Forrestania,119.69682521485842,-32.42065876242537,78.0,426.0
70641ForrestaniaFFD147,FFD147,Forrestania,119.69633686735536,-32.419556055870196,115.44999694824219,425.0
70641ForrestaniaFFD148,FFD148,Forrestania,119.69567062851239,-32.42281768848803,702.5499877929688,428.0
70641ForrestaniaFFD148W1,FFD148W1,Forrestania,119.69567062851239,-32.42281768848803,621.7999877929688,428.0
70641ForrestaniaFFD148W1W1,FFD148W1W1,Forrestania,119.69567062851239,-32.42281768848803,642.7999877929688,428.0
70641ForrestaniaFFD148W2,FFD148W2,Forrestania,119.69567062851239,-32.42281768848803,600.7999877929688,428.0
70641ForrestaniaFFD148W2W1,FFD148W2W1,Forrestania,119.69567062851239,-32.42281768848803,640.0999755859375,428.0
70641ForrestaniaFFD148W3,FFD148W3,Forrestania,119.69567062851239,-32.42281768848803,645.7999877929688,428.0
70641ForrestaniaFFD148W4,FFD148W4,Forrestania,119.69567062851239,-32.42281768848803,622.0499877929688,428.0
70641ForrestaniaFFD148W4W1,FFD148W4W1,Forrestania,119.69567062851239,-32.42281768848803,654.7999877929688,428.0
70641ForrestaniaFFD148W5,FFD148W5,Forrestania,119.69567062851239,-32.42281768848803,648.8499755859375,428.0
70641ForrestaniaFFD149,FFD149,Forrestania,119.69507091801981,-32.41950663933854,251.14999389648438,424.0
70641ForrestaniaFFD150,FFD150,Forrestania,119.69417691837263,-32.42015030539267,327.0,424.0
70641ForrestaniaFFD151,FFD151,Forrestania,119.69557957247021,-32.42084819134279,548.5999755859375,426.0
70641ForrestaniaFFD151W1,FFD151W1,Forrestania,119.69557957247021,-32.42084819134279,537.7999877929688,426.0
70641ForrestaniaFFD152,FFD152,Forrestania,119.69535982208058,-32.42159895190956,54.0,426.0
70641ForrestaniaFFD153,FFD153,Forrestania,119.69582453044814,-32.42204236839622,55.0,427.0
70641ForrestaniaFFD154,FFD154,Forrestania,119.6962660543348,-32.42115872712132,63.0,426.0
70641ForrestaniaFFD155,FFD155,Forrestania,119.68958825938599,-32.41924486291287,60.70000076293945,428.0
70641ForrestaniaFFD156,FFD156,Forrestania,119.68420281437793,-32.41945334035975,60.70000076293945,425.0
70641ForrestaniaFFD157,FFD157,Forrestania,119.69566188444436,-32.421604306831476,39.5,426.0
70641ForrestaniaFFD157A,FFD157A,Forrestania,119.69567348090737,-32.42160356263363,732.7999877929688,426.0
70641ForrestaniaFFD157AW1,FFD157AW1,Forrestania,119.69567566708125,-32.42160532824462,247.74000549316406,426.0
70641ForrestaniaFFD157AW1W1,FFD157AW1W1,Forrestania,119.69567566708125,-32.42160532824462,576.4000244140625,426.0
70641ForrestaniaFFD157AW2,FFD157AW2,Forrestania,119.69567566708125,-32.42160532824462,253.3000030517578,426.0
70641ForrestaniaFFD158,FFD158,Forrestania,119.69560383193581,-32.4218946882756,630.7999877929688,427.0
70641ForrestaniaFFD158W1,FFD158W1,Forrestania,119.69560383193581,-32.4218946882756,588.4500122070312,427.0
70641ForrestaniaFFD158W1W1,FFD158W1W1,Forrestania,119.69560383193581,-32.4218946882756,615.75,427.0
70641ForrestaniaFFD159,FFD159,Forrestania,119.69558788873701,-32.423445842626684,669.4000244140625,429.0
70641ForrestaniaFFD159W1,FFD159W1,Forrestania,119.69558788873701,-32.423445842626684,603.7999877929688,429.0
70641ForrestaniaFFD159W1W1,FFD159W1W1,Forrestania,119.69558788873701,-32.423445842626684,633.7999877929688,429.0
70641ForrestaniaFFD159W2,FFD159W2,Forrestania,119.69558788873701,-32.423445842626684,633.2999877929688,429.0
70641ForrestaniaFFD159W3,FFD159W3,Forrestania,119.69558788873701,-32.423445842626684,585.8599853515625,429.0
70641ForrestaniaFFD160,FFD160,Forrestania,119.69771699160806,-32.42206903115029,790.3599853515625,428.0
70641ForrestaniaFFD160W1,FFD160W1,Forrestania,119.69771699160806,-32.42206903115029,1077.9000244140625,428.0
70641ForrestaniaFFD160W2,FFD160W2,Forrestania,119.69770411245622,-32.422102173970565,1083.9000244140625,428.0
70641ForrestaniaFFD160W3,FFD160W3,Forrestania,119.69770411245622,-32.422102173970565,837.9000244140625,428.0
70641ForrestaniaFFRC001,FFRC001,Forrestania,119.69548781508439,-32.42043437334902,60.0,425.0
70641ForrestaniaFFRC002,FFRC002,Forrestania,119.69549329387267,-32.42074916530523,73.0,425.0
70641ForrestaniaFFRC003,FFRC003,Forrestania,119.69552840352824,-32.42104406265314,55.0,426.0
70641ForrestaniaFFRC004,FFRC004,Forrestania,119.69602194207387,-32.421079221501415,55.0,426.0
70641ForrestaniaFFRC005,FFRC005,Forrestania,119.69707375836022,-32.4210522330446,55.0,427.0
70641ForrestaniaFFRC006,FFRC006,Forrestania,119.68935393408564,-32.420177871016975,50.0,428.0
70641ForrestaniaFFRC007,FFRC007,Forrestania,119.69336604820383,-32.42115146940203,84.0,425.0
70641ForrestaniaFFRC008,FFRC008,Forrestania,119.69229250059496,-32.42117770128614,84.0,426.0
70641ForrestaniaFFRC009,FFRC009,Forrestania,119.69123446941182,-32.42121168062731,114.0,427.0
70641ForrestaniaFFRC010,FFRC010,Forrestania,119.69762809098826,-32.4210273647933,60.0,427.0
70641ForrestaniaFFRC011,FFRC011,Forrestania,119.6978574673193,-32.42020697287621,55.0,426.0
70641ForrestaniaFFRC012,FFRC012,Forrestania,119.69650437491269,-32.420208120860345,55.0,426.0
70641ForrestaniaFFRC013,FFRC013,Forrestania,119.69666322170245,-32.42106089965315,54.0,426.0
70641ForrestaniaFFRC014,FFRC014,Forrestania,119.69333296452241,-32.42026415651615,60.0,425.0
70641ForrestaniaFFRC015,FFRC015,Forrestania,119.69227023975108,-32.42038597099533,61.0,426.0
70641ForrestaniaFFRC016,FFRC016,Forrestania,119.69120120756655,-32.42037299901939,73.0,426.0
70641ForrestaniaFFRC017,FFRC017,Forrestania,119.68814138479436,-32.422978621379045,49.0,428.0
70641ForrestaniaFFRC018,FFRC018,Forrestania,119.68824030813064,-32.42294219061969,8.0,428.0
70641ForrestaniaFFRC019,FFRC019,Forrestania,119.68751285829646,-32.420160014076195,49.0,429.0
70641ForrestaniaFFRC020,FFRC020,Forrestania,119.68739181974571,-32.42016220988164,8.0,429.0
70641ForrestaniaFFRC021,FFRC021,Forrestania,119.68518908639129,-32.42175287207172,49.0,428.0
70641ForrestaniaFFRC022,FFRC022,Forrestania,119.68518942363033,-32.421831213609494,8.0,428.0
70641ForrestaniaFFWB001,FFWB001,Forrestania,119.68945775702619,-32.420213074122785,103.0,428.0
70641ForrestaniaNMD104BW2,NMD104BW2,Forrestania,119.67988499387448,-32.45536868794394,397.07000732421875,400.0
70641ForrestaniaNMD106W1,NMD106W1,Forrestania,119.67935934049324,-32.45182412505033,382.92999267578125,408.0
70641ForrestaniaNMD106W2,NMD106W2,Forrestania,119.67935934049324,-32.45182412505033,364.8999938964844,408.0
70641ForrestaniaNMD106W2W1,NMD106W2W1,Forrestania,119.67935934049324,-32.45182412505033,415.8999938964844,408.0
70641ForrestaniaNMD106W3,NMD106W3,Forrestania,119.67935934049324,-32.45182412505033,329.0,408.0
70641ForrestaniaNMD106W4,NMD106W4,Forrestania,119.67935934049324,-32.45182412505033,366.29998779296875,408.0
70641ForrestaniaNMD114W1,NMD114W1,Forrestania,119.67921153802324,-32.45208380650955,492.79998779296875,408.0
70641ForrestaniaNMD114W1W1,NMD114W1W1,Forrestania,119.67921153802324,-32.45208380650955,389.20001220703125,408.0
70641ForrestaniaNMD121,NMD121,Forrestania,119.67964385970346,-32.45494080770864,60.0,401.0
70641ForrestaniaNMD122,NMD122,Forrestania,119.6791796332202,-32.452082484008685,321.5,408.0
70641ForrestaniaNMD122W1,NMD122W1,Forrestania,119.6791796332202,-32.452082484008685,306.79998779296875,408.0
70641ForrestaniaNMD123,NMD123,Forrestania,119.67964186821085,-32.45494868591423,393.6000061035156,400.0
70641ForrestaniaNMD123W1,NMD123W1,Forrestania,119.67964929207353,-32.4549286723273,402.3999938964844,401.0
70641ForrestaniaNMD123W1W1,NMD123W1W1,Forrestania,119.67964929207353,-32.4549286723273,468.70001220703125,401.0
70641ForrestaniaNMD123W1W2,NMD123W1W2,Forrestania,119.67964186821085,-32.45494868591423,396.79998779296875,400.0
70641ForrestaniaNMD124,NMD124,Forrestania,119.67821454609981,-32.45184059591863,195.0500030517578,406.0
70641ForrestaniaNMD125,NMD125,Forrestania,119.67863379869165,-32.45218961244316,60.0,406.0
70641ForrestaniaNMD125A,NMD125A,Forrestania,119.67866020536056,-32.452203793185774,248.89999389648438,406.0
70641ForrestaniaNMD125AW1,NMD125AW1,Forrestania,119.67866020536056,-32.452203793185774,246.6999969482422,406.0
70641ForrestaniaNMD126,NMD126,Forrestania,119.67898806794875,-32.4556612646506,409.1000061035156,399.0
70641ForrestaniaNMD126W1,NMD126W1,Forrestania,119.67898806794875,-32.4556612646506,417.79998779296875,399.0
70641ForrestaniaNMD126W2,NMD126W2,Forrestania,119.67898806794875,-32.4556612646506,384.79998779296875,399.0
70641ForrestaniaNMD126W3,NMD126W3,Forrestania,119.67898806794875,-32.4556612646506,366.79998779296875,399.0
70641ForrestaniaNMD126W3W1,NMD126W3W1,Forrestania,119.67898806794875,-32.4556612646506,381.79998779296875,399.0
70641ForrestaniaNMD126W4,NMD126W4,Forrestania,119.67898806794875,-32.4556612646506,391.0,399.0
70641ForrestaniaNMD126W4W1,NMD126W4W1,Forrestania,119.67897452055969,-32.45566200393457,378.8999938964844,399.0
70641ForrestaniaNMD127,NMD127,Forrestania,119.67942616991625,-32.45464964880446,381.79998779296875,401.0
70641ForrestaniaNMD127W1,NMD127W1,Forrestania,119.67942471584426,-32.45464665906304,417.79998779296875,401.0
70641ForrestaniaNMD127W1W1,NMD127W1W1,Forrestania,119.67942471584426,-32.45464665906304,405.79998779296875,401.0
70641ForrestaniaNMD128,NMD128,Forrestania,119.67958616960375,-32.45494538155796,50.0,400.0
70641ForrestaniaNMD128A,NMD128A,Forrestania,119.6796086928897,-32.454931719026966,342.3999938964844,400.0
70641ForrestaniaNMD129,NMD129,Forrestania,119.68176113489534,-32.45448855580649,68.9000015258789,405.0
70641ForrestaniaNMD130,NMD130,Forrestania,119.68131452515263,-32.45403183922617,69.0999984741211,404.0
70641ForrestaniaNMD131,NMD131,Forrestania,119.6823125072978,-32.45387860570298,65.69999694824219,405.0
70641ForrestaniaNMRC035,NMRC035,Forrestania,119.68141709033054,-32.45530621115614,52.0,404.0
70641ForrestaniaNMRC036,NMRC036,Forrestania,119.68190550798046,-32.45442562384134,43.0,405.0
70641ForrestaniaNMRC037,NMRC037,Forrestania,119.68166310176503,-32.45338028931071,43.0,405.0
70641ForrestaniaNMRC038,NMRC038,Forrestania,119.68257292947634,-32.451158363836214,45.0,409.0
70641ForrestaniaNMRC039,NMRC039,Forrestania,119.68265461133772,-32.4506229503021,43.0,410.0
70641ForrestaniaNMRC040,NMRC040,Forrestania,119.68066010330857,-32.45505251481617,55.0,402.0
70641ForrestaniaNMRC041,NMRC041,Forrestania,119.68092047986367,-32.45504670605784,61.0,403.0
70641ForrestaniaNMRC042,NMRC042,Forrestania,119.68119841853881,-32.45504604998109,37.0,403.0
70641ForrestaniaNMRC043,NMRC043,Forrestania,119.68090450434318,-32.45447658457252,49.0,403.0
70641ForrestaniaNMRC044,NMRC044,Forrestania,119.68117044414467,-32.45448684238403,52.0,404.0
70641ForrestaniaNMRC045,NMRC045,Forrestania,119.68142152595466,-32.45450061729003,49.0,404.0
70641ForrestaniaNMWB003,NMWB003,Forrestania,119.67844376534323,-32.45408953361214,120.0,401.0
70641ForrestaniaNMWB004,NMWB004,Forrestania,119.67918338580463,-32.45524036610181,79.0,399.0
70641ForrestaniaSB003,SB003,Forrestania,119.70344362163667,-32.445040105084736,72.0,418.0
70641ForrestaniaSB004,SB004,Forrestania,119.70182900062005,-32.44616582714097,84.0,420.0
70641ForrestaniaSB005,SB005,Forrestania,119.7023409915478,-32.448354969130676,66.0,422.0
70641ForrestaniaSB006,SB006,Forrestania,119.705059960936,-32.448242455166,72.0,421.0
70641ForrestaniaSB006A,SB006A,Forrestania,119.70512372453246,-32.44824108461433,40.0,421.0
70641ForrestaniaSB008,SB008,Forrestania,119.70103623801309,-32.45060114846231,78.0,426.0
70641ForrestaniaSB009,SB009,Forrestania,119.70252436692354,-32.4505782165979,84.0,425.0
70641ForrestaniaSB010,SB010,Forrestania,119.69763737577674,-32.45181019125163,102.0,428.0
70641ForrestaniaSB011,SB011,Forrestania,119.69976584224639,-32.45400074926413,84.0,428.0
70641ForrestaniaSB012,SB012,Forrestania,119.69849712155,-32.461737451560225,78.0,420.0
70641ForrestaniaSB013,SB013,Forrestania,119.69876395738493,-32.46497780026932,72.0,418.0
70641ForrestaniaSB015,SB015,Forrestania,119.70562945254429,-32.44274791870983,84.0,416.0
70641ForrestaniaSB017,SB017,Forrestania,119.69922598743504,-32.45943151703608,90.0,423.0
70641ForrestaniaSB018,SB018,Forrestania,119.69780238488622,-32.46055310037517,84.0,419.0
70641ForrestaniaWBD016,WBD016,Forrestania,119.67588433472523,-32.485296640493424,252.39999389648438,404.0
70641ForrestaniaWBD017,WBD017,Forrestania,119.67708579125,-32.462171155452914,306.79998779296875,390.0
70718DRAGONROCKS05DRAC001,05DRAC001,DRAGONROCKS,118.89235875556395,-32.57046735139914,9.0,331.0
70718DRAGONROCKS05DRAC004,05DRAC004,DRAGONROCKS,118.89395591594936,-32.570443286460154,31.0,329.0
70718DRAGONROCKS05DRAC005,05DRAC005,DRAGONROCKS,118.89448830232261,-32.57043526030696,39.0,329.0
70718DRAGONROCKS05DRAC006,05DRAC006,DRAGONROCKS,118.89502068847524,-32.57042723190669,49.0,329.0
70718DRAGONROCKS05DRAC007,05DRAC007,DRAGONROCKS,118.89555307393503,-32.570419201571404,41.0,329.0
70718DRAGONROCKS05DRAC008,05DRAC008,DRAGONROCKS,118.89661784421881,-32.57040313414207,49.0,329.0
70718DRAGONROCKS05DRAC009,05DRAC009,DRAGONROCKS,118.89768261365452,-32.57038705770116,36.0,329.0
70718DRAGONROCKS05DRAC010,05DRAC010,DRAGONROCKS,118.89874738224171,-32.57037097224867,22.0,328.0
70718DRAGONROCKS05DRAC011,05DRAC011,DRAGONROCKS,118.89981214997992,-32.570354877784624,20.0,329.0
70718DRAGONROCKS05DRAC012,05DRAC012,DRAGONROCKS,118.90087691686863,-32.570338774309086,42.0,330.0
70718DRAGONROCKS05DRAC013,05DRAC013,DRAGONROCKS,118.90140929999427,-32.57033071919198,51.0,331.0
70718DRAGONROCKS05DRAC014,05DRAC014,DRAGONROCKS,118.90194168298757,-32.57032266184722,44.0,332.0
70718DRAGONROCKS05DRAC015,05DRAC015,DRAGONROCKS,118.90247406578276,-32.5703146022536,41.0,332.0
70718DRAGONROCKS05DRAC016,05DRAC016,DRAGONROCKS,118.90300644836589,-32.57030654040675,53.0,333.0
70718DRAGONROCKS05DRAC017,05DRAC017,DRAGONROCKS,118.90353883073685,-32.57029847630661,49.0,334.0
70718DRAGONROCKS05DRAC018,05DRAC018,DRAGONROCKS,118.90407121289562,-32.57029040995325,50.0,335.0
70718DRAGONROCKS05DRAR002,05DRAR002,DRAGONROCKS,118.89289114256997,-32.57045933200624,6.0,330.0
70718DRAGONROCKS05DRAR003,05DRAR003,DRAGONROCKS,118.89342352936512,-32.570451310359914,21.0,330.0
71025FORRESTANIALFPA0004,LFPA0004,FORRESTANIA,119.73573298979186,-32.374073561766174,41.0,402.0
71025FORRESTANIALFPA0005,LFPA0005,FORRESTANIA,119.7362639068549,-32.37406203134338,23.0,404.0
71025FORRESTANIALFPA0006,LFPA0006,FORRESTANIA,119.73679482363114,-32.37405049867525,33.0,404.0
71027ForrestaniaLFPA0001,LFPA0001,Forrestania,119.7340340527827,-32.37411044395461,12.0,397.0
71027ForrestaniaLFPA0002,LFPA0002,Forrestania,119.73467115463856,-32.374096615849396,27.0,399.0
71027ForrestaniaLFPA0003,LFPA0003,Forrestania,119.735202072442,-32.374085089943705,30.0,400.0
71027ForrestaniaLFPC0022,LFPC0022,Forrestania,119.6786640838872,-32.34922234905027,160.0,396.0
71027ForrestaniaLFPD0023,LFPD0023,Forrestania,119.67829264990208,-32.35247641011584,300.0,396.0
71028ForrestaniaLFPC0002,LFPC0002,Forrestania,119.74202846249366,-32.415387526118096,140.0,401.0
71028ForrestaniaLFPC0005,LFPC0005,Forrestania,119.73916759469397,-32.410066723743206,163.0,393.0
71028ForrestaniaLFPC0006,LFPC0006,Forrestania,119.74007922298067,-32.40470888334114,148.0,391.0
71028ForrestaniaLFPC0017H,LFPC0017H,Forrestania,119.73918666128655,-32.40999417373733,70.0,393.0
71088Forrestania Au/Ni ProjectFSTRC-01,FSTRC-01,Forrestania Au/Ni Project,119.6762760640468,-32.339927481134545,165.0,407.0
71088Forrestania Au/Ni ProjectFSTRC-02,FSTRC-02,Forrestania Au/Ni Project,119.6757983961293,-32.33813420202912,150.0,407.0
71088Forrestania Au/Ni ProjectFSTRC-03,FSTRC-03,Forrestania Au/Ni Project,119.67685985372547,-32.338111668947576,174.0,406.0
71088Forrestania Au/Ni ProjectFSTRC-04,FSTRC-04,Forrestania Au/Ni Project,119.67577185973698,-32.33723305586017,126.0,404.0
71088Forrestania Au/Ni ProjectFSTRC-05,FSTRC-05,Forrestania Au/Ni Project,119.67683330683793,-32.3372105235595,132.0,404.0
71088Forrestania Au/Ni ProjectFSTRC-06,FSTRC-06,Forrestania Au/Ni Project,119.67789475275333,-32.337187982342826,132.0,404.0
71088Forrestania Au/Ni ProjectFSTRC-07,FSTRC-07,Forrestania Au/Ni Project,119.6762484421656,-32.33538345297599,108.0,400.0
71088Forrestania Au/Ni ProjectFSTRC-08,FSTRC-08,Forrestania Au/Ni Project,119.67622296562762,-32.334518352598394,108.0,400.0
71088Forrestania Au/Ni ProjectFSTRC-09,FSTRC-09,Forrestania Au/Ni Project,119.6761964287287,-32.33361720622632,108.0,399.0
71088Forrestania Au/Ni ProjectFSTRC-10,FSTRC-10,Forrestania Au/Ni Project,119.67828869650499,-32.3325358133274,126.0,402.0
71150MOUNT HOPE SOUTHLFPC0019,LFPC0019,MOUNT HOPE SOUTH,119.65922527725857,-32.560192120582784,120.0,405.0
71150MOUNT HOPE SOUTHLFPC0020,LFPC0020,MOUNT HOPE SOUTH,119.66241729956498,-32.56011558062436,120.0,406.0
71151ForrestaniaLFPC0003,LFPC0003,Forrestania,119.68813247118628,-32.382726696613055,170.0,419.0
71151ForrestaniaLFPC0004,LFPC0004,Forrestania,119.68653975822154,-32.378820204472824,154.0,418.0
71151ForrestaniaLFPD0018,LFPD0018,Forrestania,119.69722042565589,-32.42425424906671,890.0,431.0
71151ForrestaniaLFPD0018W1,LFPD0018W1,Forrestania,119.69722042565589,-32.42425424906671,850.0,431.0
71511RokebyFLCR001,FLCR001,,119.73258243243644,-32.38236542621018,24.0,388.0
71511RokebyFLCR002,FLCR002,,119.73231722291341,-32.382380193930096,15.0,388.0
71511RokebyFLCR003,FLCR003,,119.73205228446368,-32.38240397218165,17.0,388.0
71511RokebyFLCR004,FLCR004,,119.7317862611804,-32.38239170549458,22.0,388.0
71511RokebyFLCR005,FLCR005,,119.73152105135074,-32.38240647152772,27.0,388.0
71511RokebyFLCR006,FLCR006,,119.73125557028294,-32.38241222590564,30.0,388.0
71511RokebyFLCR007,FLCR007,,119.73096857955166,-32.382409428911366,31.0,388.0
71511RokebyFLCR008,FLCR008,,119.7307243368561,-32.38241472188589,27.0,388.0
71511RokebyFLCR009,FLCR009,,119.73043734604181,-32.382411923680614,41.0,389.0
71511RokebyFLCR010,FLCR010,,119.73017132267417,-32.38239965358863,8.0,389.0
71511RokebyFLCR011,FLCR011,,119.72991673159362,-32.38241418615601,5.0,389.0
71511RokebyFLCR012,FLCR012,,119.72964090188405,-32.38242917826124,6.0,389.0
71511RokebyFLCR013,FLCR013,,119.70339163894282,-32.382355038548916,7.0,407.0
71511RokebyFLCR014,FLCR014,,119.7036467778567,-32.38235857946214,13.0,407.0
71511RokebyFLCR015,FLCR015,,119.70387005794976,-32.38236280374592,19.0,407.0
71511RokebyFLCR016,FLCR016,,119.70413554794457,-32.38235710442657,15.0,406.0
71511RokebyFLCR017,FLCR017,,119.70444378476282,-32.382359503791506,17.0,405.0
71511RokebyFLCR018,FLCR018,,119.70475202154105,-32.38236190240073,6.0,405.0
71511RokebyFLCR019,FLCR019,,119.70499680930598,-32.382374679880016,18.0,404.0
71511RokebyFLCR020,FLCR020,,119.70524132851698,-32.38237844562121,23.0,404.0
71511RokebyFLCR021,FLCR021,,119.70551743785646,-32.382372515324334,8.0,404.0
71511RokebyFLCR022,FLCR022,,119.70581532359512,-32.38238415070431,27.0,403.0
71511RokebyFLCR023,FLCR023,,119.70602771531509,-32.38237958802324,35.0,403.0
71511RokebyFLCR024,FLCR024,,119.70632506364109,-32.38237319966971,54.0,403.0
71511RokebyLFPA0001,LFPA0001,,119.73403405278245,-32.37411044395462,12.0,397.0
71511RokebyLFPA0002,LFPA0002,,119.73467115463859,-32.374096615849375,27.0,399.0
71511RokebyLFPA0003,LFPA0003,,119.73520207244239,-32.374085089943726,30.0,400.0
71511RokebyPWR1514,PWR1514,,119.73109763098317,-32.38221682487379,2.0,388.0
71511RokebyPWR1515,PWR1515,,119.73125761975166,-32.382229587862994,2.0,388.0
71511RokebyPWR1516,PWR1516,,119.73141685389307,-32.38222433306825,2.0,388.0
71511RokebyPWR1517,PWR1517,,119.73168224225144,-32.3822155145535,2.0,388.0
71511RokebyPWR1518,PWR1518,,119.73200146508823,-32.38222302126712,2.0,388.0
71511RokebyPWR1519,PWR1519,,119.73226685601281,-32.38221429162792,2.0,388.0
71511RokebyPWR1520,PWR1520,,119.73258607877753,-32.38222179686079,2.0,388.0
71511RokebyPWR1521,PWR1521,,119.73288369107686,-32.38222093332145,2.0,388.0
71511RokebyPWR360,PWR360,,119.73281429630649,-32.383313393469074,8.0,389.0
71511RokebyPWR410,PWR410,,119.73425955534033,-32.37583374729278,12.0,394.0
71511RokebyPWR411,PWR411,,119.73447185562537,-32.375826795192665,10.0,395.0
71511RokebyPWR413,PWR413,,119.73468415314038,-32.37581975262201,14.0,395.0
71511RokebyPWR414,PWR414,,119.73489645060043,-32.375812709691786,14.0,396.0
71511RokebyPWR415,PWR415,,119.73510874795741,-32.37580566639641,16.0,396.0
71511RokebyPWR416,PWR416,,119.73532093901999,-32.37579862504037,24.0,397.0
71511RokebyPWR422,PWR422,,119.73438924260343,-32.37402527905535,12.0,398.0
71511RokebyPWR423,PWR423,,119.73460143297005,-32.374018328853815,20.0,399.0
71511RokebyPWR424,PWR424,,119.7348137267519,-32.374011285876996,26.0,399.0
71511RokebyPWR425,PWR425,,119.73502602046892,-32.37400424253944,30.0,400.0
71511RokebyPWR426,PWR426,,119.73523831403418,-32.373997198826835,24.0,401.0
71511RokebyPWR427,PWR427,,119.73545061025655,-32.37399024486581,22.0,401.0
71511RokebyPWR435,PWR435,,119.73451880157378,-32.372216821309216,20.0,400.0
71511RokebyPWR436,PWR436,,119.7347310938175,-32.372209868790875,30.0,401.0
